ph,turbidity,tds,do,temperature,true_class,oracle_class,sample_id
7.518,1.646,357.442,6.447,28.791,MARGINAL,MARGINAL,1666
6.117,13.206,702.649,4.821,23.733,MARGINAL,MARGINAL,1667
7.517,3.04,372.465,7.453,27.906,POTABLE,MARGINAL,1668
9.99,57.17,706.174,2.688,32.607,NON_POTABLE,NON_POTABLE,1669
7.477,4.245,612.449,2.599,21.583,MARGINAL,MARGINAL,1670
6.554,3.328,209.965,7.694,28.447,POTABLE,MARGINAL,1671
9.902,35.665,974.9,4.58,28.929,NON_POTABLE,NON_POTABLE,1672
6.843,28.815,577.589,1.264,28.245,NON_POTABLE,NON_POTABLE,1673
2.907,2.762,1152.763,1.407,25.755,NON_POTABLE,NON_POTABLE,1674
7.018,15.485,556.204,6.522,18.927,MARGINAL,MARGINAL,1675
6.751,2.727,303.308,9.111,20.88,POTABLE,MARGINAL,1676
6.939,0.708,358.305,8.169,22.386,POTABLE,POTABLE,1677
8.895,6.93,532.236,7.832,22.75,MARGINAL,MARGINAL,1678
6.504,14.37,418.561,4.436,31.842,MARGINAL,MARGINAL,1679
7.61,58.395,966.855,1.857,26.499,NON_POTABLE,NON_POTABLE,1680
7.566,0.0,521.215,6.036,27.47,MARGINAL,MARGINAL,1681
6.781,6.702,377.545,9.674,22.928,POTABLE,MARGINAL,1682
7.313,68.453,1302.842,1.069,28.715,NON_POTABLE,NON_POTABLE,1683
7.389,6.538,643.066,4.932,28.402,MARGINAL,MARGINAL,1684
2.604,93.173,431.244,0.221,22.21,NON_POTABLE,NON_POTABLE,1685
6.994,7.665,349.357,7.531,25.207,POTABLE,MARGINAL,1686
6.9,1.336,403.284,9.527,24.838,POTABLE,MARGINAL,1687
7.517,2.494,243.37,9.302,24.485,POTABLE,MARGINAL,1688
6.493,4.359,342.035,11.144,27.599,POTABLE,MARGINAL,1689
3.694,3.798,853.464,2.183,27.143,NON_POTABLE,NON_POTABLE,1690
7.622,2.368,181.458,6.762,16.267,POTABLE,MARGINAL,1691
7.64,16.037,261.087,5.261,28.768,MARGINAL,MARGINAL,1692
8.661,4.788,504.317,6.188,23.21,MARGINAL,MARGINAL,1693
8.714,9.843,534.621,4.787,22.001,MARGINAL,MARGINAL,1694
6.502,7.723,499.641,3.733,26.502,MARGINAL,MARGINAL,1695
6.091,60.49,791.809,0.0,32.594,NON_POTABLE,NON_POTABLE,1696
6.815,2.043,238.443,8.807,24.754,POTABLE,MARGINAL,1697
7.244,0.0,325.996,8.386,21.351,POTABLE,POTABLE,1698
6.324,2.997,346.653,7.994,24.712,POTABLE,MARGINAL,1699
6.707,1.797,284.185,9.754,25.261,POTABLE,MARGINAL,1700
7.159,12.186,636.577,4.569,26.562,MARGINAL,MARGINAL,1701
6.937,5.746,478.461,4.747,27.352,MARGINAL,MARGINAL,1702
7.36,5.028,205.494,9.528,29.228,POTABLE,MARGINAL,1703
6.832,0.0,199.995,8.072,22.368,POTABLE,POTABLE,1704
7.593,0.0,411.537,5.64,24.267,MARGINAL,MARGINAL,1705
8.359,0.0,269.195,8.76,24.975,POTABLE,POTABLE,1706
6.788,0.0,345.853,10.03,18.548,POTABLE,POTABLE,1707
6.588,0.0,377.748,4.326,24.217,MARGINAL,MARGINAL,1708
8.166,14.319,485.999,5.945,21.497,MARGINAL,MARGINAL,1709
8.693,9.54,794.326,5.451,29.491,NON_POTABLE,MARGINAL,1710
6.765,0.0,216.787,8.511,29.831,POTABLE,POTABLE,1711
8.074,1.748,571.689,2.958,27.006,MARGINAL,MARGINAL,1712
9.315,10.702,663.489,4.277,23.675,MARGINAL,NON_POTABLE,1713
8.851,0.562,664.292,5.007,25.676,MARGINAL,MARGINAL,1714
7.234,8.795,718.737,7.073,24.142,MARGINAL,MARGINAL,1715
7.073,3.94,178.966,8.344,23.583,POTABLE,MARGINAL,1716
6.556,4.82,510.752,5.372,18.271,MARGINAL,MARGINAL,1717
5.44,59.242,1074.023,0.694,26.199,NON_POTABLE,NON_POTABLE,1718
7.472,0.0,320.515,7.007,31.928,POTABLE,POTABLE,1719
5.97,36.964,939.081,2.445,30.177,NON_POTABLE,NON_POTABLE,1720
7.102,10.713,451.924,4.529,23.557,MARGINAL,MARGINAL,1721
8.916,50.551,1497.216,2.405,24.439,NON_POTABLE,NON_POTABLE,1722
6.577,0.0,82.368,10.005,20.33,POTABLE,POTABLE,1723
6.981,0.0,482.261,6.384,21.588,MARGINAL,MARGINAL,1724
7.334,9.738,476.253,7.515,36.055,MARGINAL,MARGINAL,1725
6.526,1.666,407.599,8.856,24.122,POTABLE,MARGINAL,1726
6.571,0.0,385.598,8.445,23.013,POTABLE,POTABLE,1727
5.896,38.366,463.177,2.736,28.144,NON_POTABLE,MARGINAL,1728
5.942,7.38,346.458,5.764,27.183,MARGINAL,MARGINAL,1729
10.243,74.513,482.023,1.572,18.272,NON_POTABLE,NON_POTABLE,1730
7.329,4.576,530.765,5.358,21.82,MARGINAL,MARGINAL,1731
7.739,45.972,1230.105,1.086,24.021,NON_POTABLE,NON_POTABLE,1732
8.259,3.176,337.456,8.501,21.9,POTABLE,MARGINAL,1733
5.934,54.66,914.202,4.597,26.805,NON_POTABLE,NON_POTABLE,1734
6.771,7.844,498.325,5.451,22.03,MARGINAL,MARGINAL,1735
8.483,7.785,410.951,3.835,24.795,MARGINAL,MARGINAL,1736
7.529,15.316,468.287,5.45,13.825,MARGINAL,MARGINAL,1737
8.079,8.946,401.057,8.381,22.604,MARGINAL,MARGINAL,1738
6.498,8.5,155.046,10.265,26.078,POTABLE,MARGINAL,1739
7.346,0.0,313.85,9.038,24.183,POTABLE,POTABLE,1740
7.199,6.299,181.171,8.484,24.118,POTABLE,MARGINAL,1741
5.413,31.656,980.562,0.985,25.703,NON_POTABLE,NON_POTABLE,1742
7.008,22.112,584.34,5.504,21.121,MARGINAL,MARGINAL,1743
6.937,3.104,650.161,5.117,23.813,MARGINAL,MARGINAL,1744
6.913,0.0,365.064,7.615,25.935,POTABLE,POTABLE,1745
6.829,4.115,119.693,10.022,21.253,POTABLE,MARGINAL,1746
6.928,5.05,637.935,4.47,21.344,MARGINAL,MARGINAL,1747
6.786,0.0,474.997,5.637,21.147,MARGINAL,MARGINAL,1748
2.447,71.565,1134.309,1.858,36.488,NON_POTABLE,NON_POTABLE,1749
7.201,0.864,505.639,7.758,23.893,POTABLE,MARGINAL,1750
3.992,36.918,958.712,1.293,34.681,NON_POTABLE,NON_POTABLE,1751
7.262,76.061,1407.22,2.084,24.519,NON_POTABLE,NON_POTABLE,1752
6.677,0.0,302.869,7.281,19.74,POTABLE,POTABLE,1753
7.004,10.616,644.953,5.595,25.057,MARGINAL,MARGINAL,1754
6.804,0.0,462.283,9.03,24.117,POTABLE,POTABLE,1755
6.722,0.0,191.734,8.347,25.586,POTABLE,POTABLE,1756
6.299,0.0,323.612,8.046,22.959,POTABLE,MARGINAL,1757
7.575,0.0,342.878,7.021,28.654,POTABLE,POTABLE,1758
7.553,0.771,326.449,7.575,25.613,POTABLE,POTABLE,1759
7.474,0.0,369.491,8.797,21.734,POTABLE,POTABLE,1760
7.725,0.0,293.797,11.118,19.918,POTABLE,POTABLE,1761
5.795,70.953,646.988,1.626,29.026,NON_POTABLE,NON_POTABLE,1762
8.523,3.732,603.228,6.912,20.726,MARGINAL,MARGINAL,1763
6.335,5.255,436.726,6.033,21.509,MARGINAL,MARGINAL,1764
3.956,36.374,927.677,1.846,29.124,NON_POTABLE,NON_POTABLE,1765
4.9,36.843,825.278,3.118,22.41,NON_POTABLE,NON_POTABLE,1766
7.868,4.475,543.799,4.743,28.984,MARGINAL,MARGINAL,1767
7.546,8.827,529.691,7.423,23.368,MARGINAL,MARGINAL,1768
6.873,43.079,828.912,2.1,29.933,NON_POTABLE,NON_POTABLE,1769
6.81,0.524,289.497,9.882,29.122,POTABLE,POTABLE,1770
1.853,66.198,721.086,4.518,40.143,NON_POTABLE,NON_POTABLE,1771
2.98,33.227,815.694,2.668,28.798,NON_POTABLE,NON_POTABLE,1772
8.265,17.161,553.632,6.743,25.671,MARGINAL,MARGINAL,1773
6.993,0.0,365.525,8.86,27.301,POTABLE,POTABLE,1774
7.769,2.689,371.864,7.746,22.766,POTABLE,MARGINAL,1775
4.701,69.925,1026.946,0.89,28.179,NON_POTABLE,NON_POTABLE,1776
7.543,1.925,319.481,8.959,20.491,POTABLE,MARGINAL,1777
8.658,0.0,628.262,5.725,29.656,MARGINAL,MARGINAL,1778
7.397,0.0,180.178,8.55,31.612,POTABLE,POTABLE,1779
7.44,11.851,536.943,5.605,29.98,MARGINAL,MARGINAL,1780
7.277,11.111,415.958,5.214,24.073,MARGINAL,MARGINAL,1781
6.48,2.607,304.0,4.499,30.239,MARGINAL,MARGINAL,1782
3.584,59.183,773.95,0.56,29.925,NON_POTABLE,NON_POTABLE,1783
7.598,0.0,524.169,6.403,28.045,MARGINAL,MARGINAL,1784
6.221,15.627,404.886,4.272,21.726,MARGINAL,MARGINAL,1785
7.142,0.0,195.997,7.575,20.831,POTABLE,POTABLE,1786
7.875,1.129,282.674,8.799,28.817,POTABLE,MARGINAL,1787
6.933,0.0,382.232,8.739,22.156,POTABLE,POTABLE,1788
6.259,23.564,665.04,4.477,28.181,MARGINAL,MARGINAL,1789
7.635,0.0,481.605,5.664,25.902,MARGINAL,MARGINAL,1790
11.896,70.862,1214.937,1.79,21.167,NON_POTABLE,NON_POTABLE,1791
7.42,7.56,381.156,9.283,22.737,POTABLE,MARGINAL,1792
8.031,5.694,375.492,5.114,28.383,MARGINAL,MARGINAL,1793
6.653,0.354,314.521,9.559,19.912,POTABLE,POTABLE,1794
6.342,17.035,433.353,6.06,23.713,MARGINAL,MARGINAL,1795
7.643,1.789,338.957,8.032,24.283,POTABLE,MARGINAL,1796
7.017,0.438,249.941,9.927,22.264,POTABLE,POTABLE,1797
7.996,0.0,319.084,8.598,27.226,POTABLE,POTABLE,1798
7.587,8.69,249.784,4.051,21.203,MARGINAL,MARGINAL,1799
8.633,5.507,338.054,6.71,30.384,MARGINAL,MARGINAL,1800
6.196,0.0,349.485,8.136,17.247,POTABLE,MARGINAL,1801
9.001,7.594,570.448,6.068,31.13,MARGINAL,NON_POTABLE,1802
6.934,0.0,288.301,10.419,22.655,POTABLE,POTABLE,1803
0.521,77.427,983.973,1.697,28.018,NON_POTABLE,NON_POTABLE,1804
6.397,3.735,358.247,9.603,26.697,POTABLE,MARGINAL,1805
6.455,0.33,449.961,10.562,27.48,POTABLE,MARGINAL,1806
7.799,5.35,303.74,9.29,25.747,POTABLE,MARGINAL,1807
6.718,1.787,393.402,7.606,22.575,MARGINAL,MARGINAL,1808
6.56,0.0,250.033,9.812,25.914,POTABLE,POTABLE,1809
8.607,2.315,393.571,7.032,21.828,MARGINAL,MARGINAL,1810
2.089,81.69,1004.547,1.95,29.488,NON_POTABLE,NON_POTABLE,1811
8.36,0.065,471.058,7.122,25.815,MARGINAL,POTABLE,1812
6.32,12.729,474.517,7.429,24.05,MARGINAL,MARGINAL,1813
6.538,97.141,709.69,1.132,38.333,NON_POTABLE,NON_POTABLE,1814
6.229,6.931,354.106,5.782,27.733,MARGINAL,MARGINAL,1815
7.599,0.0,283.113,9.559,23.217,POTABLE,POTABLE,1816
6.226,41.267,980.297,2.937,35.036,NON_POTABLE,NON_POTABLE,1817
7.228,0.0,354.302,10.283,19.681,POTABLE,POTABLE,1818
6.459,12.537,768.449,4.081,25.069,MARGINAL,MARGINAL,1819
6.883,3.922,477.637,7.616,24.424,POTABLE,MARGINAL,1820
6.544,0.275,367.184,8.898,26.545,POTABLE,POTABLE,1821
6.509,0.185,451.313,6.368,24.665,MARGINAL,MARGINAL,1822
7.086,8.534,517.369,6.2,21.713,MARGINAL,MARGINAL,1823
7.291,0.0,420.502,8.527,20.566,POTABLE,POTABLE,1824
7.421,49.866,1213.828,1.798,29.006,NON_POTABLE,NON_POTABLE,1825
7.213,0.0,329.884,8.346,21.432,POTABLE,POTABLE,1826
6.786,0.0,481.152,8.341,15.7,POTABLE,POTABLE,1827
2.26,7.526,1282.441,2.507,30.819,NON_POTABLE,NON_POTABLE,1828
8.508,5.154,455.52,4.503,20.309,MARGINAL,MARGINAL,1829
7.399,3.822,210.411,8.755,25.422,POTABLE,MARGINAL,1830
6.971,0.808,364.103,9.256,19.02,POTABLE,POTABLE,1831
6.607,1.015,329.341,10.325,27.691,POTABLE,MARGINAL,1832
6.032,33.186,900.63,3.66,33.901,NON_POTABLE,MARGINAL,1833
6.025,0.0,311.625,6.43,26.046,POTABLE,MARGINAL,1834
7.911,0.0,474.986,4.939,33.952,MARGINAL,MARGINAL,1835
0.0,72.377,935.23,0.883,28.408,NON_POTABLE,NON_POTABLE,1836
6.732,0.0,279.98,5.795,30.075,POTABLE,MARGINAL,1837
6.961,0.0,49.998,8.708,19.645,POTABLE,POTABLE,1838
7.715,0.31,327.859,4.062,28.28,MARGINAL,MARGINAL,1839
7.412,6.913,634.793,5.455,24.07,MARGINAL,MARGINAL,1840
8.175,10.271,554.905,6.929,30.639,MARGINAL,MARGINAL,1841
7.125,0.0,466.194,7.123,21.076,POTABLE,POTABLE,1842
7.979,0.0,398.621,8.7,28.998,POTABLE,POTABLE,1843
2.987,76.285,718.953,1.801,28.29,NON_POTABLE,NON_POTABLE,1844
8.454,0.0,658.84,6.847,18.122,MARGINAL,MARGINAL,1845
6.79,0.259,491.731,6.51,19.638,MARGINAL,POTABLE,1846
5.952,97.964,848.367,3.78,27.815,NON_POTABLE,NON_POTABLE,1847
1.371,86.818,775.48,3.559,29.623,NON_POTABLE,NON_POTABLE,1848
2.227,3.615,553.258,0.737,16.958,NON_POTABLE,NON_POTABLE,1849
7.695,13.16,532.12,5.504,21.478,MARGINAL,MARGINAL,1850
5.173,39.89,1058.455,2.077,27.104,NON_POTABLE,NON_POTABLE,1851
12.511,88.588,466.845,0.573,23.967,NON_POTABLE,NON_POTABLE,1852
8.899,13.365,470.562,5.516,28.574,MARGINAL,MARGINAL,1853
7.234,36.438,877.396,1.529,31.373,NON_POTABLE,NON_POTABLE,1854
6.554,12.744,498.261,5.409,22.899,MARGINAL,MARGINAL,1855
1.973,74.334,959.816,2.109,21.252,NON_POTABLE,NON_POTABLE,1856
6.328,2.321,117.359,8.309,22.712,POTABLE,MARGINAL,1857
4.339,80.562,1261.493,0.0,25.894,NON_POTABLE,NON_POTABLE,1858
7.496,22.857,597.444,6.472,24.628,MARGINAL,MARGINAL,1859
7.799,0.0,342.928,11.184,26.402,POTABLE,POTABLE,1860
6.75,0.0,454.73,6.882,27.542,POTABLE,POTABLE,1861
6.945,8.244,673.453,5.235,27.075,MARGINAL,MARGINAL,1862
7.417,0.256,345.639,7.689,22.398,POTABLE,POTABLE,1863
9.244,0.0,632.169,4.537,20.981,MARGINAL,NON_POTABLE,1864
6.99,0.0,519.452,9.858,15.769,POTABLE,MARGINAL,1865
7.21,9.671,458.144,3.714,20.325,MARGINAL,MARGINAL,1866
7.926,5.687,650.781,4.286,20.159,MARGINAL,MARGINAL,1867
6.992,7.017,512.389,8.61,24.306,POTABLE,MARGINAL,1868
6.805,52.056,742.192,2.611,27.395,NON_POTABLE,NON_POTABLE,1869
6.883,4.998,576.523,7.315,31.012,MARGINAL,MARGINAL,1870
7.682,0.0,384.808,10.049,25.101,POTABLE,POTABLE,1871
6.924,16.574,401.132,5.775,26.644,MARGINAL,MARGINAL,1872
6.676,0.334,386.655,6.47,25.802,MARGINAL,MARGINAL,1873
8.195,11.476,455.109,3.111,26.172,MARGINAL,MARGINAL,1874
7.426,8.499,454.8,6.177,35.131,MARGINAL,MARGINAL,1875
3.462,99.536,785.911,0.0,26.866,NON_POTABLE,NON_POTABLE,1876
8.241,4.176,286.259,5.583,28.169,MARGINAL,MARGINAL,1877
4.758,51.507,1082.86,3.822,31.54,NON_POTABLE,NON_POTABLE,1878
9.206,10.411,652.243,4.397,24.565,MARGINAL,NON_POTABLE,1879
7.838,2.261,175.77,8.3,24.462,POTABLE,MARGINAL,1880
3.907,60.245,767.112,0.963,29.099,NON_POTABLE,NON_POTABLE,1881
7.166,5.428,286.048,10.54,23.405,POTABLE,MARGINAL,1882
6.72,0.0,263.399,7.145,26.714,POTABLE,POTABLE,1883
4.88,68.552,767.41,2.63,28.594,NON_POTABLE,NON_POTABLE,1884
3.596,43.073,1043.175,3.469,24.256,NON_POTABLE,NON_POTABLE,1885
7.139,0.0,222.207,8.583,19.055,POTABLE,POTABLE,1886
5.008,78.832,1314.783,0.405,16.18,NON_POTABLE,NON_POTABLE,1887
8.513,57.645,892.533,1.892,31.219,NON_POTABLE,NON_POTABLE,1888
7.572,6.104,590.551,6.335,32.994,MARGINAL,MARGINAL,1889
7.987,9.642,390.569,7.06,32.593,MARGINAL,MARGINAL,1890
6.472,6.88,575.685,3.802,28.56,MARGINAL,MARGINAL,1891
7.588,2.926,275.518,7.677,31.982,POTABLE,MARGINAL,1892
1.921,58.8,561.763,0.668,30.454,NON_POTABLE,NON_POTABLE,1893
6.894,0.403,251.411,10.665,20.62,POTABLE,POTABLE,1894
8.368,10.911,758.162,6.106,24.318,MARGINAL,MARGINAL,1895
6.534,4.133,481.092,7.272,27.005,MARGINAL,MARGINAL,1896
6.625,1.019,265.708,9.437,27.467,POTABLE,MARGINAL,1897
7.224,2.663,525.856,7.563,25.744,POTABLE,MARGINAL,1898
6.302,6.004,500.157,6.25,23.373,MARGINAL,MARGINAL,1899
6.665,0.0,330.354,8.085,22.312,POTABLE,POTABLE,1900
2.787,92.506,885.548,2.736,29.799,NON_POTABLE,NON_POTABLE,1901
7.369,0.85,277.863,10.679,21.57,POTABLE,POTABLE,1902
7.603,0.0,297.472,8.43,20.899,POTABLE,POTABLE,1903
2.713,64.787,560.265,1.817,28.573,NON_POTABLE,NON_POTABLE,1904
6.834,0.0,382.62,6.19,24.761,POTABLE,MARGINAL,1905
5.148,26.951,736.377,0.147,21.945,NON_POTABLE,NON_POTABLE,1906
6.879,0.55,112.86,8.043,21.031,POTABLE,POTABLE,1907
6.262,9.179,670.616,3.533,34.222,MARGINAL,MARGINAL,1908
5.439,56.204,1088.144,1.801,28.427,NON_POTABLE,NON_POTABLE,1909
5.914,46.899,1098.091,0.0,34.094,NON_POTABLE,NON_POTABLE,1910
6.965,0.0,532.921,5.621,23.631,MARGINAL,MARGINAL,1911
8.848,7.021,519.373,5.322,22.696,MARGINAL,MARGINAL,1912
7.482,1.038,208.402,7.78,24.564,POTABLE,MARGINAL,1913
7.073,0.0,782.629,5.43,25.303,MARGINAL,MARGINAL,1914
7.774,10.649,308.589,5.076,22.032,MARGINAL,MARGINAL,1915
8.796,10.094,484.96,4.553,20.09,MARGINAL,MARGINAL,1916
7.292,1.612,256.556,6.368,23.053,POTABLE,MARGINAL,1917
7.524,1.314,398.059,5.168,25.742,MARGINAL,MARGINAL,1918
8.378,4.365,384.436,6.049,27.618,MARGINAL,MARGINAL,1919
8.343,0.497,208.273,10.817,24.516,POTABLE,POTABLE,1920
6.76,5.421,360.29,8.377,22.049,POTABLE,MARGINAL,1921
7.867,1.29,301.233,8.502,22.75,POTABLE,MARGINAL,1922
3.358,57.362,553.915,4.07,25.683,NON_POTABLE,NON_POTABLE,1923
6.553,46.5,609.515,3.054,36.563,NON_POTABLE,NON_POTABLE,1924
6.604,0.61,180.364,7.204,30.384,POTABLE,POTABLE,1925
6.564,12.12,511.768,4.746,18.887,MARGINAL,MARGINAL,1926
6.578,0.185,425.708,10.92,30.205,POTABLE,POTABLE,1927
6.897,2.874,444.706,8.136,22.855,POTABLE,MARGINAL,1928
6.191,50.998,898.039,0.044,35.398,NON_POTABLE,NON_POTABLE,1929
2.288,28.153,644.088,3.298,27.403,NON_POTABLE,NON_POTABLE,1930
7.44,9.685,755.218,4.996,31.343,MARGINAL,MARGINAL,1931
7.095,0.0,257.985,10.006,25.965,POTABLE,POTABLE,1932
6.823,3.842,208.887,7.608,20.646,POTABLE,MARGINAL,1933
4.219,74.16,744.32,2.981,30.923,NON_POTABLE,NON_POTABLE,1934
7.681,11.65,482.052,5.371,21.006,MARGINAL,MARGINAL,1935
5.438,8.349,576.533,2.711,31.332,MARGINAL,NON_POTABLE,1936
7.269,5.911,326.198,7.106,26.353,POTABLE,MARGINAL,1937
6.729,2.024,277.105,9.274,16.47,POTABLE,MARGINAL,1938
7.061,2.892,201.206,8.985,25.728,POTABLE,MARGINAL,1939
6.995,0.0,370.961,8.167,28.598,POTABLE,POTABLE,1940
5.776,67.249,1500.0,1.374,32.335,NON_POTABLE,NON_POTABLE,1941
5.402,11.281,625.832,4.468,22.743,MARGINAL,NON_POTABLE,1942
7.05,7.91,537.625,2.904,26.859,MARGINAL,MARGINAL,1943
7.106,11.07,544.023,5.861,23.593,MARGINAL,MARGINAL,1944
6.97,0.0,224.512,9.486,26.633,POTABLE,POTABLE,1945
6.402,5.873,463.27,7.152,22.391,MARGINAL,MARGINAL,1946
8.628,4.144,707.983,3.782,27.547,MARGINAL,MARGINAL,1947
6.23,0.0,313.371,7.04,23.536,POTABLE,MARGINAL,1948
5.4,35.251,855.055,2.951,26.154,NON_POTABLE,NON_POTABLE,1949
5.94,15.729,292.458,3.639,29.054,MARGINAL,MARGINAL,1950
7.627,16.629,374.727,4.158,30.076,MARGINAL,MARGINAL,1951
7.252,0.0,300.7,9.851,27.217,POTABLE,POTABLE,1952
7.359,0.0,329.64,5.896,25.423,POTABLE,MARGINAL,1953
8.112,62.196,1349.002,1.287,26.647,NON_POTABLE,NON_POTABLE,1954
10.473,4.286,943.999,2.363,30.486,NON_POTABLE,NON_POTABLE,1955
7.868,3.217,433.375,6.911,26.968,MARGINAL,MARGINAL,1956
6.763,0.924,303.486,8.696,21.412,POTABLE,POTABLE,1957
7.864,8.652,361.698,6.625,26.611,MARGINAL,MARGINAL,1958
3.429,58.142,988.969,2.905,23.445,NON_POTABLE,NON_POTABLE,1959
2.899,77.313,889.924,3.503,20.601,NON_POTABLE,NON_POTABLE,1960
9.968,6.64,671.176,3.625,30.164,NON_POTABLE,NON_POTABLE,1961
8.44,3.733,277.376,8.167,22.308,POTABLE,MARGINAL,1962
7.278,2.405,158.971,8.879,22.866,POTABLE,MARGINAL,1963
4.768,19.439,807.036,2.917,30.29,NON_POTABLE,NON_POTABLE,1964
7.214,2.289,211.504,8.694,21.412,POTABLE,MARGINAL,1965
3.898,46.097,826.397,0.0,21.011,NON_POTABLE,NON_POTABLE,1966
6.331,7.078,332.793,9.558,18.9,POTABLE,MARGINAL,1967
6.239,1.049,492.49,6.914,25.503,POTABLE,MARGINAL,1968
6.159,3.371,343.517,9.104,22.475,POTABLE,MARGINAL,1969
6.315,0.0,346.098,7.627,32.675,POTABLE,MARGINAL,1970
8.21,15.811,578.97,6.127,27.769,MARGINAL,MARGINAL,1971
2.861,22.146,756.001,2.411,26.726,NON_POTABLE,NON_POTABLE,1972
8.01,15.153,585.756,4.566,28.737,MARGINAL,MARGINAL,1973
3.678,27.345,1213.46,0.101,40.391,NON_POTABLE,NON_POTABLE,1974
7.245,0.0,452.226,8.322,26.35,POTABLE,POTABLE,1975
7.385,2.83,262.003,7.252,21.891,POTABLE,MARGINAL,1976
6.523,2.28,262.654,7.739,26.968,POTABLE,MARGINAL,1977
7.062,6.449,388.198,5.024,31.542,MARGINAL,MARGINAL,1978
0.441,75.12,1022.57,2.68,15.836,NON_POTABLE,NON_POTABLE,1979
5.423,7.363,952.917,3.078,34.567,NON_POTABLE,NON_POTABLE,1980
6.522,21.455,399.773,6.935,20.933,MARGINAL,MARGINAL,1981
6.736,0.053,336.795,8.148,23.318,POTABLE,POTABLE,1982
9.7,5.522,502.761,6.929,24.94,MARGINAL,NON_POTABLE,1983
6.436,34.824,956.167,3.112,17.232,NON_POTABLE,MARGINAL,1984
6.922,9.164,629.002,2.905,20.118,MARGINAL,MARGINAL,1985
7.896,0.413,312.217,9.422,18.673,POTABLE,POTABLE,1986
8.734,8.765,305.367,6.743,23.405,MARGINAL,MARGINAL,1987
6.994,4.546,146.272,9.342,26.493,POTABLE,MARGINAL,1988
7.052,0.0,484.077,9.775,21.764,POTABLE,POTABLE,1989
4.98,69.404,1115.543,2.796,27.358,NON_POTABLE,NON_POTABLE,1990
7.506,4.635,672.753,3.441,32.238,MARGINAL,MARGINAL,1991
7.263,59.811,1115.028,1.939,36.698,NON_POTABLE,NON_POTABLE,1992
6.825,0.0,327.26,6.806,29.417,POTABLE,POTABLE,1993
7.323,0.753,542.214,9.037,20.946,POTABLE,MARGINAL,1994
6.271,0.569,448.515,7.725,23.721,POTABLE,MARGINAL,1995
6.825,0.0,302.594,7.857,30.846,POTABLE,POTABLE,1996
6.961,5.73,496.079,7.379,25.916,MARGINAL,MARGINAL,1997
7.736,1.25,368.789,9.013,24.973,POTABLE,MARGINAL,1998
6.805,2.025,190.276,9.583,26.985,POTABLE,MARGINAL,1999
6.641,1.261,492.24,6.771,28.09,MARGINAL,MARGINAL,2000
4.116,23.382,726.208,1.172,24.474,NON_POTABLE,NON_POTABLE,2001
6.446,1.135,455.227,7.155,28.918,POTABLE,MARGINAL,2002
6.789,1.347,248.108,7.817,18.958,POTABLE,MARGINAL,2003
6.599,0.285,431.967,7.405,24.907,POTABLE,POTABLE,2004
7.799,78.244,770.72,2.73,29.263,NON_POTABLE,NON_POTABLE,2005
6.193,1.655,321.277,9.471,23.449,POTABLE,MARGINAL,2006
2.333,36.027,711.743,1.467,31.325,NON_POTABLE,NON_POTABLE,2007
7.536,6.773,428.989,3.677,25.285,MARGINAL,MARGINAL,2008
7.975,0.027,302.807,8.904,27.377,POTABLE,POTABLE,2009
7.05,4.637,272.098,7.67,26.785,POTABLE,MARGINAL,2010
6.713,3.621,608.763,8.353,24.959,POTABLE,MARGINAL,2011
7.168,0.699,399.107,5.548,26.353,MARGINAL,MARGINAL,2012
7.011,5.617,451.283,10.791,21.666,POTABLE,MARGINAL,2013
6.074,55.675,1152.932,4.361,26.61,NON_POTABLE,NON_POTABLE,2014
7.297,84.802,1079.509,0.0,39.618,NON_POTABLE,NON_POTABLE,2015
7.09,0.0,262.46,6.564,21.217,POTABLE,POTABLE,2016
6.718,0.0,419.194,8.105,26.782,POTABLE,POTABLE,2017
7.312,14.363,297.289,3.469,27.708,MARGINAL,MARGINAL,2018
4.767,52.105,531.89,1.26,18.274,NON_POTABLE,NON_POTABLE,2019
6.623,2.23,237.46,7.803,21.944,POTABLE,MARGINAL,2020
2.681,53.919,1067.879,2.17,34.042,NON_POTABLE,NON_POTABLE,2021
6.588,75.164,777.831,0.49,27.37,NON_POTABLE,NON_POTABLE,2022
7.984,0.0,566.054,7.511,21.545,MARGINAL,MARGINAL,2023
1.799,100.0,952.361,2.246,23.114,NON_POTABLE,NON_POTABLE,2024
5.424,73.668,1050.919,4.485,30.293,NON_POTABLE,NON_POTABLE,2025
5.518,21.136,592.3,2.715,23.74,MARGINAL,MARGINAL,2026
1.917,65.869,1208.482,0.0,30.846,NON_POTABLE,NON_POTABLE,2027
7.051,0.0,130.826,7.911,23.891,POTABLE,POTABLE,2028
8.667,56.773,524.355,2.827,33.009,NON_POTABLE,NON_POTABLE,2029
5.986,64.649,1244.228,0.0,34.461,NON_POTABLE,NON_POTABLE,2030
6.201,2.901,354.855,7.211,30.882,MARGINAL,MARGINAL,2031
6.888,0.0,553.166,7.323,35.903,MARGINAL,MARGINAL,2032
4.561,37.763,1114.327,2.461,24.197,NON_POTABLE,NON_POTABLE,2033
8.093,7.063,474.98,5.891,23.773,MARGINAL,MARGINAL,2034
6.862,4.707,770.555,6.191,24.982,MARGINAL,MARGINAL,2035
6.876,0.0,325.687,7.477,22.534,POTABLE,POTABLE,2036
